block_timestamp,quote,notional_sum,token_sum,VWAP_daily
2025-10-10 00:00:00+00:00,USDC,9744.524889,22.165635478609435,439.6230777323658
2025-10-11 00:00:00+00:00,USDC,738.437065,1.7591455797068825,419.77029844399914
2025-10-12 00:00:00+00:00,USDC,511.94476000000003,1.2235573453471964,418.406838017658
2025-10-13 00:00:00+00:00,USDC,3053.97086,7.1959311741651195,424.40245551046775
2025-10-14 00:00:00+00:00,USDC,980.7666419999999,2.2941120189609547,427.5147132720254
2025-10-15 00:00:00+00:00,USDC,2979.8667570000002,6.776891741156002,439.7099541819882
2025-10-16 00:00:00+00:00,USDC,2081.762313,4.8648504560884325,427.91907619578393
2025-10-17 00:00:00+00:00,USDC,9.763565,0.023150421154086564,421.7445952717155
